line,status,identifier,aircon,display_eligible,reason
7545,success,333957,0,0,
7546,success,143353,0,0,
7547,success,275479,0,0,
7548,success,217569,0,0,
7549,success,330025,0,0,
7550,success,88411,0,0,
7551,success,251904,0,0,
7552,success,269228,0,0,
7553,success,165979,0,0,
7554,success,331576,0,0,
7555,success,234350,0,0,
7556,success,165159,0,0,
7557,success,225921,0,0,
7558,success,312897,0,0,
7559,success,288389,0,0,
7560,success,271816,0,0,
7561,success,297273,0,0,
7562,success,326019,0,0,
7563,success,268411,0,0,
7564,success,249157,0,0,
7565,success,256510,0,0,
7566,success,251845,0,0,
7567,success,271815,0,0,
7568,success,258343,0,0,
7569,success,307828,0,0,
7570,success,217595,0,0,
7571,success,235603,0,0,
7572,success,327609,0,0,
7573,success,209476,0,0,
7574,success,193887,0,0,
7575,success,279962,0,0,
7576,success,309916,0,0,
7577,success,319734,0,0,
7578,success,296270,0,0,
7579,success,237226,0,0,
7580,success,334899,0,0,
7581,success,361585,0,0,
7582,success,361586,0,0,
7583,success,364744,0,0,
7584,success,368082,0,0,
7585,success,358065,0,0,
7586,success,368086,0,0,
7587,success,368081,0,0,
7588,success,364743,0,0,
7589,success,368084,0,0,
7590,success,368085,0,0,
7591,success,368151,0,0,
7592,success,368080,0,0,
7593,success,364742,0,0,
7594,success,366999,0,0,
7595,success,368083,0,0,
7596,success,368152,0,0,
7597,success,358254,0,0,
7598,success,368087,0,0,
7599,success,342589,0,0,
7600,success,342699,0,0,
7601,success,342614,0,0,
7602,success,342698,0,0,
7603,success,342930,0,0,
7604,success,342701,0,0,
7605,success,342931,0,0,
7606,success,342928,0,0,
7607,success,342700,0,0,
7608,success,342926,0,0,
7609,success,342612,0,0,
7610,success,342929,0,0,
7611,success,342613,0,0,
7612,success,342925,0,0,
7613,success,281505,0,0,
7614,success,278790,0,0,
7615,success,228051,0,0,
7616,success,281499,0,0,
7617,success,265473,0,0,
7618,success,281496,0,0,
7619,success,281503,0,0,
7620,success,278794,0,0,
7621,success,228049,0,0,
7622,success,281502,0,0,
7623,success,281500,0,0,
7624,success,278791,0,0,
7625,success,281504,0,0,
7626,success,281495,0,0,
7627,success,278795,0,0,
7628,success,265475,0,0,
7629,success,278645,0,0,
7630,success,265477,0,0,
7631,success,228048,0,0,
7632,success,228055,0,0,
7633,success,281498,0,0,
7634,success,227984,0,0,
7635,success,228056,0,0,
7636,success,281494,0,0,
7637,success,228053,0,0,
7638,success,265478,0,0,
7639,success,278503,0,0,
7640,success,281501,0,0,
7641,success,269368,0,0,
7642,success,228050,0,0,
7643,success,278792,0,0,
7644,success,278789,0,0,
7645,success,228054,0,0,
7646,success,278793,0,0,
7647,success,228052,0,0,
7648,success,281497,0,0,
7649,success,113677,0,0,
7650,success,328442,0,0,
7651,success,368634,0,0,
7652,success,253384,0,0,
7653,success,328440,0,0,
7654,success,328441,0,0,
7655,success,330072,0,0,
7656,success,99730,0,0,
7657,success,330073,0,0,
7658,success,302647,0,0,
7659,success,249294,0,0,
7660,success,253385,0,0,
7661,success,113678,0,0,
7662,success,330074,0,0,
7663,success,304405,0,0,
7664,success,99726,0,0,
7665,success,359042,0,0,
7666,success,153695,0,0,
7667,success,113676,0,0,
7668,success,359041,0,0,
7669,success,331649,0,0,
7670,success,344416,0,0,
7671,success,344836,0,0,
7672,success,331332,0,0,
7673,success,364628,0,0,
7674,success,363483,0,0,
7675,success,363480,0,0,
7676,success,367945,0,0,
7677,success,356851,0,0,
7678,success,331334,0,0,
7679,success,363481,0,0,
7680,success,331642,0,0,
7681,success,344417,0,0,
7682,success,338439,0,0,
7683,success,356850,0,0,
7684,success,332258,0,0,
7685,success,332257,0,0,
7686,success,344837,0,0,
7687,success,331335,0,0,
7688,success,344418,0,0,
7689,success,331591,0,0,
7690,success,331547,0,0,
7691,success,331320,0,0,
7692,success,367942,0,0,
7693,success,367941,0,0,
7694,success,364627,0,0,
7695,success,331333,0,0,
7696,success,344415,0,0,
7697,success,368260,0,0,
7698,success,331342,0,0,
7699,success,368261,0,0,
7700,success,344835,0,0,
7701,success,332233,0,0,
7702,success,344419,0,0,
7703,success,331540,0,0,
7704,success,344397,0,0,
7705,success,331641,0,0,
7706,success,363482,0,0,
7707,success,367943,0,0,
7708,success,368259,0,0,
7709,success,330586,0,0,
7710,success,227384,0,0,
7711,success,329946,0,0,
7712,success,329872,0,0,
7713,success,220926,0,0,
7714,success,286052,0,0,
7715,success,299641,0,0,
7716,success,330580,0,0,
7717,success,329343,0,0,
7718,success,330587,0,0,
7719,success,189320,0,0,
7720,success,227383,0,0,
7721,success,330581,0,0,
7722,success,330588,0,0,
7723,success,227385,0,0,
7724,success,329067,0,0,
7725,success,329344,0,0,
7726,success,299646,0,0,
7727,success,299643,0,0,
7728,success,312344,0,0,
7729,success,329349,0,0,
7730,success,312347,0,0,
7731,success,220911,0,0,
7732,success,329341,0,0,
7733,success,329587,0,0,
7734,success,220496,0,0,
7735,success,329350,0,0,
7736,success,329068,0,0,
7737,success,299656,0,0,
7738,success,329345,0,0,
7739,success,330582,0,0,
7740,success,330584,0,0,
7741,success,330564,0,0,
7742,success,194394,0,0,
7743,success,330585,0,0,
7744,success,225323,0,0,
7745,success,329584,0,0,
7746,success,329950,0,0,
7747,success,329342,0,0,
7748,success,220880,0,0,
7749,success,220887,0,0,
7750,success,329340,0,0,
7751,success,297039,0,0,
7752,success,329951,0,0,
7753,success,329874,0,0,
7754,success,330775,0,0,
7755,success,286053,0,0,
7756,success,299661,0,0,
7757,success,329875,0,0,
7758,success,299649,0,0,
7759,success,329873,0,0,
7760,success,252197,0,0,
7761,success,329348,0,0,
7762,success,189323,0,0,
7763,success,329298,0,0,
7764,success,220497,0,0,
7765,success,329347,0,0,
7766,success,297038,0,0,
7767,success,136154,0,0,
7768,success,225947,0,0,
7769,success,298838,0,0,
7770,success,229576,0,0,
7771,success,299657,0,0,
7772,success,330583,0,0,
7773,success,330776,0,0,
7774,success,251563,0,0,
7775,success,286051,0,0,
7776,success,299644,0,0,
7777,success,313583,0,0,
7778,success,330070,0,0,
7779,success,225883,0,0,
7780,success,297034,0,0,
7781,success,331319,0,0,
7782,success,367634,0,0,
7783,success,363023,0,0,
7784,success,364817,0,0,
7785,success,366897,0,0,
7786,success,364815,0,0,
7787,success,359464,0,0,
7788,success,363024,0,0,
7789,success,364998,0,0,
7790,success,366898,0,0,
7791,success,365226,0,0,
7792,success,365221,0,0,
7793,success,362779,0,0,
7794,success,366899,0,0,
7795,success,367638,0,0,
7796,success,362786,0,0,
7797,success,367639,0,0,
7798,success,364996,0,0,
7799,success,367636,0,0,
7800,success,364857,0,0,
7801,success,362783,0,0,
7802,success,365225,0,0,
7803,success,366892,0,0,
7804,success,366894,0,0,
7805,success,362784,0,0,
7806,success,362782,0,0,
7807,success,365222,0,0,
7808,success,366893,0,0,
7809,success,362785,0,0,
7810,success,364842,0,0,
7811,success,362780,0,0,
7812,success,359468,0,0,
7813,success,364856,0,0,
7814,success,364844,0,0,
7815,success,364845,0,0,
7816,success,363082,0,0,
7817,success,359467,0,0,
7818,success,367637,0,0,
7819,success,367635,0,0,
7820,success,364995,0,0,
7821,success,364997,0,0,
7822,success,364816,0,0,
7823,success,364999,0,0,
7824,success,364843,0,0,
7825,success,359466,0,0,
7826,success,368714,0,0,
7827,success,368698,0,0,
7828,success,368699,0,0,
7829,success,368708,0,0,
7830,success,368719,0,0,
7831,success,361930,0,0,
7832,success,366546,0,0,
7833,success,368707,0,0,
7834,success,368702,0,0,
7835,success,368700,0,0,
7836,success,368695,0,0,
7837,success,365810,0,0,
7838,success,365798,0,0,
7839,success,366969,0,0,
7840,success,368703,0,0,
7841,success,368680,0,0,
7842,success,365804,0,0,
7843,success,365799,0,0,
7844,success,368694,0,0,
7845,success,366552,0,0,
7846,success,368696,0,0,
7847,success,363204,0,0,
7848,success,368688,0,0,
7849,success,368687,0,0,
7850,success,366549,0,0,
7851,success,362364,0,0,
7852,success,366543,0,0,
7853,success,368692,0,0,
7854,success,361934,0,0,
7855,success,368689,0,0,
7856,success,368681,0,0,
7857,success,368710,0,0,
7858,success,368693,0,0,
7859,success,368724,0,0,
7860,success,368706,0,0,
7861,success,368784,0,0,
7862,success,361974,0,0,
7863,success,368709,0,0,
7864,success,368137,0,0,
7865,success,361933,0,0,
7866,success,368711,0,0,
7867,success,368697,0,0,
7868,success,365815,0,0,
7869,success,368144,0,0,
7870,success,368675,0,0,
7871,success,365800,0,0,
7872,success,365813,0,0,
7873,success,366972,0,0,
7874,success,368704,0,0,
7875,success,368722,0,0,
7876,success,368683,0,0,
7877,success,368685,0,0,
7878,success,361937,0,0,
7879,success,361927,0,0,
7880,success,368721,0,0,
7881,success,369540,0,0,
7882,success,366968,0,0,
7883,success,366550,0,0,
7884,success,365811,0,0,
7885,success,368691,0,0,
7886,success,368678,0,0,
7887,success,368705,0,0,
7888,success,368723,0,0,
7889,success,366545,0,0,
7890,success,366553,0,0,
7891,success,368701,0,0,
7892,success,366542,0,0,
7893,success,368573,0,0,
7894,success,361938,0,0,
7895,success,365801,0,0,
7896,success,368684,0,0,
7897,success,365812,0,0,
7898,success,368725,0,0,
7899,success,368715,0,0,
7900,success,366971,0,0,
7901,success,365802,0,0,
7902,success,361935,0,0,
7903,success,361942,0,0,
7904,success,368716,0,0,
7905,success,368718,0,0,
7906,success,361931,0,0,
7907,success,366551,0,0,
7908,success,365816,0,0,
7909,success,361936,0,0,
7910,success,368686,0,0,
7911,success,368717,0,0,
7912,success,366970,0,0,
7913,success,365803,0,0,
7914,success,368572,0,0,
7915,success,368720,0,0,
7916,success,361941,0,0,
7917,success,367809,0,0,
7918,success,368677,0,0,
7919,success,368136,0,0,
7920,success,368785,0,0,
7921,success,361975,0,0,
7922,success,361704,0,0,
7923,success,307940,0,0,
7924,success,355089,0,0,
7925,success,265727,0,0,
7926,success,355342,0,0,
7927,success,361380,0,0,
7928,success,307945,0,0,
7929,success,364198,0,0,
7930,success,355341,0,0,
7931,success,364197,0,0,
7932,success,355340,0,0,
7933,success,363620,0,0,
7934,success,356827,0,0,
7935,success,355088,0,0,
7936,success,361705,0,0,
7937,success,368553,0,0,
7938,success,368534,0,0,
7939,success,225962,0,0,
7940,success,358304,0,0,
7941,success,366890,0,0,
7942,success,358302,0,0,
7943,success,358303,0,0,
7944,success,366889,0,0,
7945,success,358297,0,0,
7946,success,358305,0,0,
7947,success,366887,0,0,
7948,success,366891,0,0,
7949,success,358306,0,0,
7950,success,244163,0,0,
7951,success,363582,0,0,
7952,success,363512,0,0,
7953,success,363581,0,0,
7954,success,364978,0,0,
7955,success,364948,0,0,
7956,success,364977,0,0,
7957,success,364949,0,0,
7958,success,364858,0,0,
7959,success,318157,0,0,
7960,success,341402,0,0,
7961,success,329263,0,0,
7962,success,113981,0,0,
7963,success,113978,0,0,
7964,success,75291,0,0,
7965,success,232089,0,0,
7966,success,222412,0,0,
7967,success,200453,0,0,
7968,success,231003,0,0,
7969,success,231231,0,0,
7970,success,231232,0,0,
7971,success,231229,0,0,
7972,success,232088,0,0,
7973,success,222420,0,0,
7974,success,369062,0,0,
7975,success,231230,0,0,
7976,success,75336,0,0,
7977,success,231233,0,0,
7978,success,183658,0,0,
7979,success,366762,0,0,
7980,success,341477,0,0,
7981,success,341476,0,0,
7982,success,366767,0,0,
7983,success,341478,0,0,
7984,success,366764,0,0,
7985,success,366771,0,0,
7986,success,358676,0,0,
7987,success,366769,0,0,
7988,success,341474,0,0,
7989,success,358675,0,0,
7990,success,366763,0,0,
7991,success,358674,0,0,
7992,success,341475,0,0,
7993,success,366768,0,0,
7994,success,366765,0,0,
7995,success,341479,0,0,
7996,success,366761,0,0,
7997,success,366766,0,0,
7998,success,341480,0,0,
7999,success,366760,0,0,
8000,success,367387,0,0,
8001,success,367393,0,0,
8002,success,367379,0,0,
8003,success,367373,0,0,
8004,success,367388,0,0,
8005,success,367382,0,0,
8006,success,366722,0,0,
8007,success,366725,0,0,
8008,success,367391,0,0,
8009,success,366723,0,0,
8010,success,366724,0,0,
8011,success,366727,0,0,
8012,success,367392,0,0,
8013,success,367381,0,0,
8014,success,368186,0,0,
8015,success,367384,0,0,
8016,success,368172,0,0,
8017,success,367394,0,0,
8018,success,366726,0,0,
8019,success,367389,0,0,
8020,success,367372,0,0,
8021,success,367390,0,0,
8022,success,368187,0,0,
8023,success,368181,0,0,
8024,success,367380,0,0,
8025,success,342922,0,0,
8026,success,358590,0,0,
8027,success,340245,0,0,
8028,success,358578,0,0,
8029,success,340236,0,0,
8030,success,340237,0,0,
8031,success,360897,0,0,
8032,success,303002,0,0,
8033,success,340244,0,0,
8034,success,340241,0,0,
8035,success,340239,0,0,
8036,success,358585,0,0,
8037,success,358573,0,0,
8038,success,344398,0,0,
8039,success,369348,0,0,
8040,success,369158,0,0,
8041,success,369157,0,0,
8042,success,369350,0,0,
8043,success,359878,0,0,
8044,success,193073,0,0,
8045,success,193088,0,0,
8046,success,368180,0,0,
8047,success,193076,0,0,
8048,success,358469,0,0,
8049,success,193072,0,0,
8050,success,193074,0,0,
8051,success,77868,0,0,
8052,success,368183,0,0,
8053,success,182486,0,0,
8054,success,182487,0,0,
8055,success,182400,0,0,
8056,success,193080,0,0,
8057,success,182485,0,0,
8058,success,358467,0,0,
8059,success,358804,0,0,
8060,success,232149,0,0,
8061,success,225711,0,0,
8062,success,193077,0,0,
8063,success,193089,0,0,
8064,success,193075,0,0,
8065,success,193087,0,0,
8066,success,364610,0,0,
8067,success,358803,0,0,
8068,success,359807,0,0,
8069,success,227818,0,0,
8070,success,368097,0,0,
8071,success,368184,0,0,
8072,success,215678,0,0,
8073,success,358805,0,0,
8074,success,362614,0,0,
8075,success,364467,0,0,
8076,success,363904,0,0,
8077,success,364455,0,0,
8078,success,362630,0,0,
8079,success,326874,0,0,
8080,success,327462,0,0,
8081,success,366489,0,0,
8082,success,364465,0,0,
8083,success,364462,0,0,
8084,success,366487,0,0,
8085,success,358692,0,0,
8086,success,327457,0,0,
8087,success,366623,0,0,
8088,success,364461,0,0,
8089,success,327455,0,0,
8090,success,327460,0,0,
8091,success,366488,0,0,
8092,success,364460,0,0,
8093,success,215983,0,0,
8094,success,358695,0,0,
8095,success,364456,0,0,
8096,success,366491,0,0,
8097,success,203759,0,0,
8098,success,358696,0,0,
8099,success,364466,0,0,
8100,success,332254,0,0,
8101,success,310635,0,0,
8102,success,366492,0,0,
8103,success,364458,0,0,
8104,success,366770,0,0,
8105,success,364459,0,0,
8106,success,366490,0,0,
8107,success,341471,0,0,
8108,success,358693,0,0,
8109,success,366495,0,0,
8110,success,366493,0,0,
8111,success,366624,0,0,
8112,success,366622,0,0,
8113,success,366494,0,0,
8114,success,368630,0,0,
8115,success,366837,0,0,
8116,success,368638,0,0,
8117,success,368627,0,0,
8118,success,368636,0,0,
8119,success,368143,0,0,
8120,success,368793,0,0,
8121,success,365034,0,0,
8122,success,368609,0,0,
8123,success,368263,0,0,
8124,success,366048,0,0,
8125,success,368613,0,0,
8126,success,368624,0,0,
8127,success,366836,0,0,
8128,success,368626,0,0,
8129,success,365037,0,0,
8130,success,368631,0,0,
8131,success,365036,0,0,
8132,success,365038,0,0,
8133,success,368628,0,0,
8134,success,368611,0,0,
8135,success,368608,0,0,
8136,success,368643,0,0,
8137,success,368612,0,0,
8138,success,365035,0,0,
8139,success,368090,0,0,
8140,success,366045,0,0,
8141,success,365573,0,0,
8142,success,366775,0,0,
8143,success,368610,0,0,
8144,success,368625,0,0,
8145,success,368088,0,0,
8146,success,368089,0,0,
8147,success,368640,0,0,
8148,success,368633,0,0,
8149,success,368622,0,0,
8150,success,368606,0,0,
8151,success,368637,0,0,
8152,success,368617,0,0,
8153,success,366835,0,0,
8154,success,366777,0,0,
8155,success,368635,0,0,
8156,success,364802,0,0,
8157,success,366046,0,0,
8158,success,368632,0,0,
8159,success,367620,0,0,
8160,success,368623,0,0,
8161,success,368614,0,0,
8162,success,366044,0,0,
8163,success,368607,0,0,
8164,success,365207,0,0,
8165,success,368629,0,0,
8166,success,368639,0,0,
8167,success,368641,0,0,
8168,success,365039,0,0,
8169,success,366047,0,0,
8170,success,368791,0,0,
8171,success,362440,0,0,
8172,success,362499,0,0,
8173,success,362470,0,0,
8174,success,363935,0,0,
8175,success,362540,0,0,
8176,success,362502,0,0,
8177,success,362541,0,0,
8178,success,363943,0,0,
8179,success,363934,0,0,
8180,success,362522,0,0,
8181,success,362504,0,0,
8182,success,362523,0,0,
8183,success,362544,0,0,
8184,success,362477,0,0,
8185,success,362491,0,0,
8186,success,362530,0,0,
8187,success,362486,0,0,
8188,success,363539,0,0,
8189,success,362793,0,0,
8190,success,362751,0,0,
8191,success,362535,0,0,
8192,success,362476,0,0,
8193,success,362506,0,0,
8194,success,364801,0,0,
8195,success,362727,0,0,
8196,success,362509,0,0,
8197,success,362512,0,0,
8198,success,362532,0,0,
8199,success,362473,0,0,
8200,success,363927,0,0,
8201,success,362496,0,0,
8202,success,362545,0,0,
8203,success,362722,0,0,
8204,success,363942,0,0,
8205,success,362753,0,0,
8206,success,362749,0,0,
8207,success,362453,0,0,
8208,success,362514,0,0,
8209,success,362475,0,0,
8210,success,363930,0,0,
8211,success,362746,0,0,
8212,success,362445,0,0,
8213,success,362482,0,0,
8214,success,363933,0,0,
8215,success,362471,0,0,
8216,success,363936,0,0,
8217,success,363944,0,0,
8218,success,362904,0,0,
8219,success,362526,0,0,
8220,success,362454,0,0,
8221,success,362726,0,0,
8222,success,362516,0,0,
8223,success,362513,0,0,
8224,success,362724,0,0,
8225,success,362543,0,0,
8226,success,362745,0,0,
8227,success,362456,0,0,
8228,success,362515,0,0,
8229,success,362534,0,0,
8230,success,363938,0,0,
8231,success,362533,0,0,
8232,success,362500,0,0,
8233,success,362507,0,0,
8234,success,362497,0,0,
8235,success,364799,0,0,
8236,success,363540,0,0,
8237,success,362469,0,0,
8238,success,362537,0,0,
8239,success,363928,0,0,
8240,success,362525,0,0,
8241,success,362436,0,0,
8242,success,362451,0,0,
8243,success,363932,0,0,
8244,success,362794,0,0,
8245,success,363939,0,0,
8246,success,362748,0,0,
8247,success,362725,0,0,
8248,success,362492,0,0,
8249,success,362795,0,0,
8250,success,362723,0,0,
8251,success,362434,0,0,
8252,success,362508,0,0,
8253,success,362791,0,0,
8254,success,362542,0,0,
8255,success,362472,0,0,
8256,success,362494,0,0,
8257,success,362531,0,0,
8258,success,362536,0,0,
8259,success,359226,0,0,
8260,success,359528,0,0,
8261,success,361576,0,0,
8262,success,357718,0,0,
8263,success,362433,0,0,
8264,success,357857,0,0,
8265,success,359527,0,0,
8266,success,357692,0,0,
8267,success,359222,0,0,
8268,success,361493,0,0,
8269,success,359221,0,0,
8270,success,359535,0,0,
